timestamp, value
2013-07-25T00:57:40.900-07:00,0
2013-07-25T00:57:41.000-07:00,1
2013-07-25T00:57:41.100-07:00,0
2013-07-25T00:59:11.900-07:00,0
2013-07-25T00:59:12.000-07:00,1
2013-07-25T00:59:12.100-07:00,0
2013-07-25T01:03:16.900-07:00,0
2013-07-25T01:03:17.000-07:00,1
2013-07-25T01:03:17.100-07:00,0
2013-07-25T01:03:50.900-07:00,0
2013-07-25T01:03:51.000-07:00,1
2013-07-25T01:03:51.100-07:00,0
2013-07-25T01:04:06.900-07:00,0
2013-07-25T01:04:07.000-07:00,1
2013-07-25T01:04:07.100-07:00,0
2013-07-25T02:04:12.900-07:00,0
2013-07-25T02:04:13.000-07:00,1
2013-07-25T02:04:13.100-07:00,0
2013-07-25T02:15:12.900-07:00,0
2013-07-25T02:15:13.000-07:00,1
2013-07-25T02:15:13.100-07:00,0
2013-07-25T02:15:43.900-07:00,0
2013-07-25T02:15:44.000-07:00,1
2013-07-25T02:15:44.100-07:00,0
2013-07-25T02:16:38.900-07:00,0
2013-07-25T02:16:39.000-07:00,1
2013-07-25T02:16:39.100-07:00,0
2013-07-25T07:46:47.900-07:00,0
2013-07-25T07:46:48.000-07:00,1
2013-07-25T07:46:48.100-07:00,0
2013-07-25T07:50:46.900-07:00,0
2013-07-25T07:50:47.000-07:00,1
2013-07-25T07:50:47.100-07:00,0
2013-07-25T07:54:40.900-07:00,0
2013-07-25T07:54:41.000-07:00,1
2013-07-25T07:54:41.100-07:00,0
2013-07-25T07:55:08.900-07:00,0
2013-07-25T07:55:09.000-07:00,1
2013-07-25T07:55:09.100-07:00,0
2013-07-25T07:56:45.900-07:00,0
2013-07-25T07:56:46.000-07:00,1
2013-07-25T07:56:46.100-07:00,0
2013-07-25T07:57:14.900-07:00,0
2013-07-25T07:57:15.000-07:00,1
2013-07-25T07:57:15.100-07:00,0
2013-07-25T07:59:07.900-07:00,0
2013-07-25T07:59:08.000-07:00,1
2013-07-25T07:59:08.100-07:00,0
2013-07-25T08:30:12.900-07:00,0
2013-07-25T08:30:13.000-07:00,1
2013-07-25T08:30:13.100-07:00,0
2013-07-25T08:31:47.900-07:00,0
2013-07-25T08:31:48.000-07:00,1
2013-07-25T08:31:48.100-07:00,0
2013-07-25T08:33:32.900-07:00,0
2013-07-25T08:33:33.000-07:00,1
2013-07-25T08:33:33.100-07:00,0
2013-07-25T08:34:08.900-07:00,0
2013-07-25T08:34:09.000-07:00,1
2013-07-25T08:34:09.100-07:00,0
2013-07-25T08:34:56.900-07:00,0
2013-07-25T08:34:57.000-07:00,1
2013-07-25T08:34:57.100-07:00,0
2013-07-25T08:35:19.900-07:00,0
2013-07-25T08:35:20.000-07:00,1
2013-07-25T08:35:20.100-07:00,0
2013-07-25T08:35:50.900-07:00,0
2013-07-25T08:35:51.000-07:00,1
2013-07-25T08:35:51.100-07:00,0
2013-07-25T08:36:08.900-07:00,0
2013-07-25T08:36:09.000-07:00,1
2013-07-25T08:36:09.100-07:00,0
2013-07-25T08:42:48.900-07:00,0
2013-07-25T08:42:49.000-07:00,1
2013-07-25T08:42:49.100-07:00,0
2013-07-25T08:48:42.900-07:00,0
2013-07-25T08:48:43.000-07:00,1
2013-07-25T08:48:43.100-07:00,0
2013-07-25T08:49:57.900-07:00,0
2013-07-25T08:49:58.000-07:00,1
2013-07-25T08:49:58.100-07:00,0
2013-07-25T08:50:57.900-07:00,0
2013-07-25T08:50:58.000-07:00,1
2013-07-25T08:50:58.100-07:00,0
2013-07-25T08:52:54.900-07:00,0
2013-07-25T08:52:55.000-07:00,1
2013-07-25T08:52:55.100-07:00,0
2013-07-25T08:56:36.900-07:00,0
2013-07-25T08:56:37.000-07:00,1
2013-07-25T08:56:37.100-07:00,0
2013-07-25T08:58:19.900-07:00,0
2013-07-25T08:58:20.000-07:00,1
2013-07-25T08:58:20.100-07:00,0
2013-07-25T08:59:26.900-07:00,0
2013-07-25T08:59:27.000-07:00,1
2013-07-25T08:59:27.100-07:00,0
2013-07-25T08:59:56.900-07:00,0
2013-07-25T08:59:57.000-07:00,1
2013-07-25T08:59:57.100-07:00,0
2013-07-25T09:01:23.900-07:00,0
2013-07-25T09:01:24.000-07:00,1
2013-07-25T09:01:24.100-07:00,0
2013-07-25T09:11:39.900-07:00,0
2013-07-25T09:11:40.000-07:00,1
2013-07-25T09:11:40.100-07:00,0
2013-07-25T09:12:10.900-07:00,0
2013-07-25T09:12:11.000-07:00,1
2013-07-25T09:12:11.100-07:00,0
2013-07-25T09:13:08.900-07:00,0
2013-07-25T09:13:09.000-07:00,1
2013-07-25T09:13:09.100-07:00,0
2013-07-25T10:05:30.900-07:00,0
2013-07-25T10:05:31.000-07:00,1
2013-07-25T10:05:31.100-07:00,0
2013-07-25T10:08:52.900-07:00,0
2013-07-25T10:08:53.000-07:00,1
2013-07-25T10:08:53.100-07:00,0
2013-07-25T10:21:44.900-07:00,0
2013-07-25T10:21:45.000-07:00,1
2013-07-25T10:21:45.100-07:00,0
2013-07-25T10:22:05.900-07:00,0
2013-07-25T10:22:06.000-07:00,1
2013-07-25T10:22:06.100-07:00,0
2013-07-25T10:22:21.900-07:00,0
2013-07-25T10:22:22.000-07:00,1
2013-07-25T10:22:22.100-07:00,0
2013-07-25T17:25:40.900-07:00,0
2013-07-25T17:25:41.000-07:00,1
2013-07-25T17:25:41.100-07:00,0
2013-07-25T17:25:56.900-07:00,0
2013-07-25T17:25:57.000-07:00,1
2013-07-25T17:25:57.100-07:00,0
2013-07-25T17:26:36.900-07:00,0
2013-07-25T17:26:37.000-07:00,1
2013-07-25T17:26:37.100-07:00,0
2013-07-25T17:27:06.900-07:00,0
2013-07-25T17:27:07.000-07:00,1
2013-07-25T17:27:07.100-07:00,0
2013-07-25T17:27:27.900-07:00,0
2013-07-25T17:27:28.000-07:00,1
2013-07-25T17:27:28.100-07:00,0
2013-07-25T17:44:52.900-07:00,0
2013-07-25T17:44:53.000-07:00,1
2013-07-25T17:44:53.100-07:00,0
2013-07-25T17:45:13.900-07:00,0
2013-07-25T17:45:14.000-07:00,1
2013-07-25T17:45:14.100-07:00,0
2013-07-25T17:48:09.900-07:00,0
2013-07-25T17:48:10.000-07:00,1
2013-07-25T17:48:10.100-07:00,0
2013-07-25T17:48:26.900-07:00,0
2013-07-25T17:48:27.000-07:00,1
2013-07-25T17:48:27.100-07:00,0
2013-07-25T17:48:43.900-07:00,0
2013-07-25T17:48:44.000-07:00,1
2013-07-25T17:48:44.100-07:00,0
2013-07-25T17:49:15.900-07:00,0
2013-07-25T17:49:16.000-07:00,1
2013-07-25T17:49:16.100-07:00,0
2013-07-25T17:50:34.900-07:00,0
2013-07-25T17:50:35.000-07:00,1
2013-07-25T17:50:35.100-07:00,0
2013-07-25T17:51:57.900-07:00,0
2013-07-25T17:51:58.000-07:00,1
2013-07-25T17:51:58.100-07:00,0
2013-07-25T17:53:22.900-07:00,0
2013-07-25T17:53:23.000-07:00,1
2013-07-25T17:53:23.100-07:00,0
2013-07-25T17:54:30.900-07:00,0
2013-07-25T17:54:31.000-07:00,1
2013-07-25T17:54:31.100-07:00,0
2013-07-25T18:00:57.900-07:00,0
2013-07-25T18:00:58.000-07:00,1
2013-07-25T18:00:58.100-07:00,0
2013-07-25T18:07:33.900-07:00,0
2013-07-25T18:07:34.000-07:00,1
2013-07-25T18:07:34.100-07:00,0
2013-07-25T18:08:00.900-07:00,0
2013-07-25T18:08:01.000-07:00,1
2013-07-25T18:08:01.100-07:00,0
2013-07-25T18:12:55.900-07:00,0
2013-07-25T18:12:56.000-07:00,1
2013-07-25T18:12:56.100-07:00,0
2013-07-25T18:13:22.900-07:00,0
2013-07-25T18:13:23.000-07:00,1
2013-07-25T18:13:23.100-07:00,0
2013-07-25T18:13:52.900-07:00,0
2013-07-25T18:13:53.000-07:00,1
2013-07-25T18:13:53.100-07:00,0
2013-07-25T18:14:11.900-07:00,0
2013-07-25T18:14:12.000-07:00,1
2013-07-25T18:14:12.100-07:00,0
2013-07-25T18:34:39.900-07:00,0
2013-07-25T18:34:40.000-07:00,1
2013-07-25T18:34:40.100-07:00,0
2013-07-25T18:35:35.900-07:00,0
2013-07-25T18:35:36.000-07:00,1
2013-07-25T18:35:36.100-07:00,0
2013-07-25T18:36:18.900-07:00,0
2013-07-25T18:36:19.000-07:00,1
2013-07-25T18:36:19.100-07:00,0
2013-07-25T18:37:50.900-07:00,0
2013-07-25T18:37:51.000-07:00,1
2013-07-25T18:37:51.100-07:00,0
2013-07-25T18:38:07.900-07:00,0
2013-07-25T18:38:08.000-07:00,1
2013-07-25T18:38:08.100-07:00,0
2013-07-25T18:38:24.900-07:00,0
2013-07-25T18:38:25.000-07:00,1
2013-07-25T18:38:25.100-07:00,0
2013-07-25T18:40:03.900-07:00,0
2013-07-25T18:40:04.000-07:00,1
2013-07-25T18:40:04.100-07:00,0
2013-07-25T18:41:12.900-07:00,0
2013-07-25T18:41:13.000-07:00,1
2013-07-25T18:41:13.100-07:00,0
2013-07-25T18:41:30.900-07:00,0
2013-07-25T18:41:31.000-07:00,1
2013-07-25T18:41:31.100-07:00,0
2013-07-25T18:41:47.900-07:00,0
2013-07-25T18:41:48.000-07:00,1
2013-07-25T18:41:48.100-07:00,0
2013-07-25T19:38:53.900-07:00,0
2013-07-25T19:38:54.000-07:00,1
2013-07-25T19:38:54.100-07:00,0
2013-07-25T19:42:03.900-07:00,0
2013-07-25T19:42:04.000-07:00,1
2013-07-25T19:42:04.100-07:00,0
