timestamp, value
2013-08-02T00:00:00.000-07:00,1
2013-08-02T00:00:00.100-07:00,0
2013-08-02T00:00:54.900-07:00,0
2013-08-02T00:00:55.000-07:00,1
2013-08-02T00:00:55.100-07:00,0
2013-08-02T00:02:04.900-07:00,0
2013-08-02T00:02:05.000-07:00,1
2013-08-02T00:02:05.100-07:00,0
2013-08-02T00:02:21.900-07:00,0
2013-08-02T00:02:22.000-07:00,1
2013-08-02T00:02:22.100-07:00,0
2013-08-02T00:31:13.900-07:00,0
2013-08-02T00:31:14.000-07:00,1
2013-08-02T00:31:14.100-07:00,0
2013-08-02T00:36:06.900-07:00,0
2013-08-02T00:36:07.000-07:00,1
2013-08-02T00:36:07.100-07:00,0
2013-08-02T00:36:32.900-07:00,0
2013-08-02T00:36:33.000-07:00,1
2013-08-02T00:36:33.100-07:00,0
2013-08-02T01:00:21.900-07:00,0
2013-08-02T01:00:22.000-07:00,1
2013-08-02T01:00:22.100-07:00,0
2013-08-02T06:36:38.900-07:00,0
2013-08-02T06:36:39.000-07:00,1
2013-08-02T06:36:39.100-07:00,0
2013-08-02T06:36:55.900-07:00,0
2013-08-02T06:36:56.000-07:00,1
2013-08-02T06:36:56.100-07:00,0
2013-08-02T06:37:13.900-07:00,0
2013-08-02T06:37:14.000-07:00,1
2013-08-02T06:37:14.100-07:00,0
2013-08-02T06:37:29.900-07:00,0
2013-08-02T06:37:30.000-07:00,1
2013-08-02T06:37:30.100-07:00,0
2013-08-02T06:38:12.900-07:00,0
2013-08-02T06:38:13.000-07:00,1
2013-08-02T06:38:13.100-07:00,0
2013-08-02T06:38:43.900-07:00,0
2013-08-02T06:38:44.000-07:00,1
2013-08-02T06:38:44.100-07:00,0
2013-08-02T06:44:17.900-07:00,0
2013-08-02T06:44:18.000-07:00,1
2013-08-02T06:44:18.100-07:00,0
2013-08-02T06:44:47.900-07:00,0
2013-08-02T06:44:48.000-07:00,1
2013-08-02T06:44:48.100-07:00,0
2013-08-02T06:45:13.900-07:00,0
2013-08-02T06:45:14.000-07:00,1
2013-08-02T06:45:14.100-07:00,0
2013-08-02T06:45:55.900-07:00,0
2013-08-02T06:45:56.000-07:00,1
2013-08-02T06:45:56.100-07:00,0
2013-08-02T06:46:21.900-07:00,0
2013-08-02T06:46:22.000-07:00,1
2013-08-02T06:46:22.100-07:00,0
2013-08-02T06:52:04.900-07:00,0
2013-08-02T06:52:05.000-07:00,1
2013-08-02T06:52:05.100-07:00,0
2013-08-02T07:19:21.900-07:00,0
2013-08-02T07:19:22.000-07:00,1
2013-08-02T07:19:22.100-07:00,0
2013-08-02T07:25:55.900-07:00,0
2013-08-02T07:25:56.000-07:00,1
2013-08-02T07:25:56.100-07:00,0
2013-08-02T07:26:44.900-07:00,0
2013-08-02T07:26:45.000-07:00,1
2013-08-02T07:26:45.100-07:00,0
2013-08-02T07:28:07.900-07:00,0
2013-08-02T07:28:08.000-07:00,1
2013-08-02T07:28:08.100-07:00,0
2013-08-02T07:30:49.900-07:00,0
2013-08-02T07:30:50.000-07:00,1
2013-08-02T07:30:50.100-07:00,0
2013-08-02T07:37:53.900-07:00,0
2013-08-02T07:37:54.000-07:00,1
2013-08-02T07:37:54.100-07:00,0
2013-08-02T20:06:44.900-07:00,0
2013-08-02T20:06:45.000-07:00,1
2013-08-02T20:06:45.100-07:00,0
2013-08-02T20:12:10.900-07:00,0
2013-08-02T20:12:11.000-07:00,1
2013-08-02T20:12:11.100-07:00,0
2013-08-02T20:30:07.900-07:00,0
2013-08-02T20:30:08.000-07:00,1
2013-08-02T20:30:08.100-07:00,0
2013-08-02T20:30:30.900-07:00,0
2013-08-02T20:30:31.000-07:00,1
2013-08-02T20:30:31.100-07:00,0
2013-08-02T20:32:39.900-07:00,0
2013-08-02T20:32:40.000-07:00,1
2013-08-02T20:32:40.100-07:00,0
2013-08-02T20:32:56.900-07:00,0
2013-08-02T20:32:57.000-07:00,1
2013-08-02T20:32:57.100-07:00,0
2013-08-02T20:36:29.900-07:00,0
2013-08-02T20:36:30.000-07:00,1
2013-08-02T20:36:30.100-07:00,0
2013-08-02T20:37:02.900-07:00,0
