timestamp, value
2013-07-24T20:20:20.900-07:00,0
2013-07-24T20:20:21.000-07:00,1
2013-07-24T20:20:21.100-07:00,0
2013-07-24T20:20:35.900-07:00,0
2013-07-24T20:20:36.000-07:00,1
2013-07-24T20:20:36.100-07:00,0
2013-07-24T21:02:53.900-07:00,0
2013-07-24T21:02:54.000-07:00,1
2013-07-24T21:02:54.100-07:00,0
2013-07-24T21:05:35.900-07:00,0
2013-07-24T21:05:36.000-07:00,1
2013-07-24T21:05:36.100-07:00,0
2013-07-24T21:12:25.900-07:00,0
2013-07-24T21:12:26.000-07:00,1
2013-07-24T21:12:26.100-07:00,0
2013-07-24T21:12:41.900-07:00,0
2013-07-24T21:12:42.000-07:00,1
2013-07-24T21:12:42.100-07:00,0
2013-07-24T21:14:27.900-07:00,0
2013-07-24T21:14:28.000-07:00,1
2013-07-24T21:14:28.100-07:00,0
2013-07-24T21:14:43.900-07:00,0
2013-07-24T21:14:44.000-07:00,1
2013-07-24T21:14:44.100-07:00,0
2013-07-24T21:15:00.900-07:00,0
2013-07-24T21:15:01.000-07:00,1
2013-07-24T21:15:01.100-07:00,0
