timestamp, value
2013-08-09T01:09:27.900-07:00,0
2013-08-09T01:09:28.000-07:00,1
2013-08-09T01:09:28.100-07:00,0
2013-08-09T02:17:31.900-07:00,0
2013-08-09T02:17:32.000-07:00,1
2013-08-09T02:17:32.100-07:00,0
2013-08-09T02:17:47.900-07:00,0
2013-08-09T02:17:48.000-07:00,1
2013-08-09T02:17:48.100-07:00,0
2013-08-09T02:18:25.900-07:00,0
2013-08-09T02:18:26.000-07:00,1
2013-08-09T02:18:26.100-07:00,0
2013-08-09T02:19:19.900-07:00,0
2013-08-09T02:19:20.000-07:00,1
2013-08-09T02:19:20.100-07:00,0
2013-08-09T02:19:51.900-07:00,0
2013-08-09T02:19:52.000-07:00,1
2013-08-09T02:19:52.100-07:00,0
2013-08-09T02:21:02.900-07:00,0
2013-08-09T02:21:03.000-07:00,1
2013-08-09T02:21:03.100-07:00,0
2013-08-09T07:13:37.900-07:00,0
2013-08-09T07:13:38.000-07:00,1
2013-08-09T07:13:38.100-07:00,0
2013-08-09T08:21:22.900-07:00,0
2013-08-09T08:21:23.000-07:00,1
2013-08-09T08:21:23.100-07:00,0
2013-08-09T12:03:04.900-07:00,0
2013-08-09T12:03:05.000-07:00,1
2013-08-09T12:03:05.100-07:00,0
2013-08-09T12:05:31.900-07:00,0
2013-08-09T12:05:32.000-07:00,1
2013-08-09T12:05:32.100-07:00,0
2013-08-09T12:06:50.900-07:00,0
2013-08-09T12:06:51.000-07:00,1
2013-08-09T12:06:51.100-07:00,0
2013-08-09T12:07:08.900-07:00,0
2013-08-09T12:07:09.000-07:00,1
2013-08-09T12:07:09.100-07:00,0
2013-08-09T12:40:52.900-07:00,0
2013-08-09T12:40:53.000-07:00,1
2013-08-09T12:40:53.100-07:00,0
2013-08-09T13:29:25.900-07:00,0
2013-08-09T13:29:26.000-07:00,1
2013-08-09T13:29:26.100-07:00,0
2013-08-09T13:56:57.900-07:00,0
2013-08-09T13:56:58.000-07:00,1
2013-08-09T13:56:58.100-07:00,0
2013-08-09T14:02:40.900-07:00,0
2013-08-09T14:02:41.000-07:00,1
2013-08-09T14:02:41.100-07:00,0
2013-08-09T14:03:26.900-07:00,0
2013-08-09T14:03:27.000-07:00,1
2013-08-09T14:03:27.100-07:00,0
2013-08-09T14:20:49.900-07:00,0
2013-08-09T14:20:50.000-07:00,1
2013-08-09T14:20:50.100-07:00,0
2013-08-09T14:55:27.900-07:00,0
2013-08-09T14:55:28.000-07:00,1
2013-08-09T14:55:28.100-07:00,0
2013-08-09T15:56:26.900-07:00,0
2013-08-09T15:56:27.000-07:00,1
2013-08-09T15:56:27.100-07:00,0
2013-08-09T16:00:32.900-07:00,0
2013-08-09T16:00:33.000-07:00,1
2013-08-09T16:00:33.100-07:00,0
2013-08-09T16:01:10.900-07:00,0
2013-08-09T16:01:11.000-07:00,1
2013-08-09T16:01:11.100-07:00,0
2013-08-09T16:02:50.900-07:00,0
2013-08-09T16:02:51.000-07:00,1
2013-08-09T16:02:51.100-07:00,0
2013-08-09T16:05:13.900-07:00,0
2013-08-09T16:05:14.000-07:00,1
2013-08-09T16:05:14.100-07:00,0
2013-08-09T16:26:21.900-07:00,0
2013-08-09T16:26:22.000-07:00,1
2013-08-09T16:26:22.100-07:00,0
2013-08-09T16:27:29.900-07:00,0
2013-08-09T16:27:30.000-07:00,1
2013-08-09T16:27:30.100-07:00,0
2013-08-09T16:34:34.900-07:00,0
2013-08-09T16:34:35.000-07:00,1
2013-08-09T16:34:35.100-07:00,0
2013-08-09T16:51:08.900-07:00,0
2013-08-09T16:51:09.000-07:00,1
2013-08-09T16:51:09.100-07:00,0
2013-08-09T17:39:18.900-07:00,0
2013-08-09T17:39:19.000-07:00,1
2013-08-09T17:39:19.100-07:00,0
2013-08-09T18:08:45.900-07:00,0
2013-08-09T18:08:46.000-07:00,1
2013-08-09T18:08:46.100-07:00,0
2013-08-09T18:09:27.900-07:00,0
2013-08-09T18:09:28.000-07:00,1
2013-08-09T18:09:28.100-07:00,0
2013-08-09T18:09:56.900-07:00,0
2013-08-09T18:09:57.000-07:00,1
2013-08-09T18:09:57.100-07:00,0
2013-08-09T18:10:15.900-07:00,0
2013-08-09T18:10:16.000-07:00,1
2013-08-09T18:10:16.100-07:00,0
2013-08-09T18:11:32.900-07:00,0
2013-08-09T18:11:33.000-07:00,1
2013-08-09T18:11:33.100-07:00,0
2013-08-09T18:14:07.900-07:00,0
2013-08-09T18:14:08.000-07:00,1
2013-08-09T18:14:08.100-07:00,0
2013-08-09T18:15:11.900-07:00,0
2013-08-09T18:15:12.000-07:00,1
2013-08-09T18:15:12.100-07:00,0
2013-08-09T18:16:53.900-07:00,0
2013-08-09T18:16:54.000-07:00,1
2013-08-09T18:16:54.100-07:00,0
2013-08-09T18:17:12.900-07:00,0
2013-08-09T18:17:13.000-07:00,1
2013-08-09T18:17:13.100-07:00,0
2013-08-09T18:22:09.900-07:00,0
2013-08-09T18:22:10.000-07:00,1
2013-08-09T18:22:10.100-07:00,0
2013-08-09T18:32:09.900-07:00,0
2013-08-09T18:32:10.000-07:00,1
2013-08-09T18:32:10.100-07:00,0
2013-08-09T19:02:25.900-07:00,0
2013-08-09T19:02:26.000-07:00,1
2013-08-09T19:02:26.100-07:00,0
2013-08-09T19:15:06.900-07:00,0
2013-08-09T19:15:07.000-07:00,1
2013-08-09T19:15:07.100-07:00,0
2013-08-09T19:22:32.900-07:00,0
2013-08-09T19:22:33.000-07:00,1
2013-08-09T19:22:33.100-07:00,0
2013-08-09T20:38:45.900-07:00,0
2013-08-09T20:38:46.000-07:00,1
2013-08-09T20:38:46.100-07:00,0
2013-08-09T20:39:32.900-07:00,0
2013-08-09T20:39:33.000-07:00,1
2013-08-09T20:39:33.100-07:00,0
2013-08-09T21:53:16.900-07:00,0
2013-08-09T21:53:17.000-07:00,1
2013-08-09T21:53:17.100-07:00,0
2013-08-09T22:08:51.900-07:00,0
2013-08-09T22:08:52.000-07:00,1
2013-08-09T22:08:52.100-07:00,0
2013-08-09T23:33:23.900-07:00,0
2013-08-09T23:33:24.000-07:00,1
2013-08-09T23:33:24.100-07:00,0
2013-08-09T23:34:15.900-07:00,0
2013-08-09T23:34:16.000-07:00,1
2013-08-09T23:34:16.100-07:00,0
