timestamp, value
2013-07-24T07:07:58.900-07:00,0
2013-07-24T07:07:59.000-07:00,1
2013-07-24T07:07:59.100-07:00,0
2013-07-24T08:09:58.900-07:00,0
2013-07-24T08:09:59.000-07:00,1
2013-07-24T08:09:59.100-07:00,0
2013-07-24T08:12:12.900-07:00,0
2013-07-24T08:12:13.000-07:00,1
2013-07-24T08:12:13.100-07:00,0
2013-07-24T08:34:07.900-07:00,0
2013-07-24T08:34:08.000-07:00,1
2013-07-24T08:34:08.100-07:00,0
2013-07-24T08:34:25.900-07:00,0
2013-07-24T08:34:26.000-07:00,1
2013-07-24T08:34:26.100-07:00,0
2013-07-24T08:34:42.900-07:00,0
2013-07-24T08:34:43.000-07:00,1
2013-07-24T08:34:43.100-07:00,0
2013-07-24T08:35:00.900-07:00,0
2013-07-24T08:35:01.000-07:00,1
2013-07-24T08:35:01.100-07:00,0
2013-07-24T08:43:03.900-07:00,0
2013-07-24T08:43:04.000-07:00,1
2013-07-24T08:43:04.100-07:00,0
2013-07-24T08:43:26.900-07:00,0
2013-07-24T08:43:27.000-07:00,1
2013-07-24T08:43:27.100-07:00,0
2013-07-24T08:43:43.900-07:00,0
2013-07-24T08:43:44.000-07:00,1
2013-07-24T08:43:44.100-07:00,0
2013-07-24T08:44:05.900-07:00,0
2013-07-24T08:44:06.000-07:00,1
2013-07-24T08:44:06.100-07:00,0
2013-07-24T08:55:37.900-07:00,0
2013-07-24T08:55:38.000-07:00,1
2013-07-24T08:55:38.100-07:00,0
2013-07-24T08:55:57.900-07:00,0
2013-07-24T08:55:58.000-07:00,1
2013-07-24T08:55:58.100-07:00,0
2013-07-24T08:57:38.900-07:00,0
2013-07-24T08:57:39.000-07:00,1
2013-07-24T08:57:39.100-07:00,0
2013-07-24T09:02:42.900-07:00,0
2013-07-24T09:02:43.000-07:00,1
2013-07-24T09:02:43.100-07:00,0
2013-07-24T09:03:37.900-07:00,0
2013-07-24T09:03:38.000-07:00,1
2013-07-24T09:03:38.100-07:00,0
2013-07-24T09:04:53.900-07:00,0
2013-07-24T09:04:54.000-07:00,1
2013-07-24T09:04:54.100-07:00,0
2013-07-24T09:09:18.900-07:00,0
2013-07-24T09:09:19.000-07:00,1
2013-07-24T09:09:19.100-07:00,0
2013-07-24T09:16:10.900-07:00,0
2013-07-24T09:16:11.000-07:00,1
2013-07-24T09:16:11.100-07:00,0
2013-07-24T18:37:16.900-07:00,0
2013-07-24T18:37:17.000-07:00,1
2013-07-24T18:37:17.100-07:00,0
2013-07-24T19:23:41.900-07:00,0
2013-07-24T19:23:42.000-07:00,1
2013-07-24T19:23:42.100-07:00,0
2013-07-24T19:40:29.900-07:00,0
2013-07-24T19:40:30.000-07:00,1
2013-07-24T19:40:30.100-07:00,0
2013-07-24T19:40:48.900-07:00,0
2013-07-24T19:40:49.000-07:00,1
2013-07-24T19:40:49.100-07:00,0
2013-07-24T19:41:19.900-07:00,0
2013-07-24T19:41:20.000-07:00,1
2013-07-24T19:41:20.100-07:00,0
2013-07-24T19:42:12.900-07:00,0
2013-07-24T19:42:13.000-07:00,1
2013-07-24T19:42:13.100-07:00,0
2013-07-24T19:42:35.900-07:00,0
2013-07-24T19:42:36.000-07:00,1
2013-07-24T19:42:36.100-07:00,0
2013-07-24T19:43:38.900-07:00,0
2013-07-24T19:43:39.000-07:00,1
2013-07-24T19:43:39.100-07:00,0
2013-07-24T19:44:06.900-07:00,0
2013-07-24T19:44:07.000-07:00,1
2013-07-24T19:44:07.100-07:00,0
2013-07-24T20:16:44.900-07:00,0
2013-07-24T20:16:45.000-07:00,1
2013-07-24T20:16:45.100-07:00,0
2013-07-24T20:17:01.900-07:00,0
2013-07-24T20:17:02.000-07:00,1
2013-07-24T20:17:02.100-07:00,0
2013-07-24T20:17:33.900-07:00,0
2013-07-24T20:17:34.000-07:00,1
2013-07-24T20:17:34.100-07:00,0
2013-07-24T20:17:57.900-07:00,0
2013-07-24T20:17:58.000-07:00,1
2013-07-24T20:17:58.100-07:00,0
2013-07-24T21:18:49.900-07:00,0
2013-07-24T21:18:50.000-07:00,1
2013-07-24T21:18:50.100-07:00,0
2013-07-24T21:21:48.900-07:00,0
2013-07-24T21:21:49.000-07:00,1
2013-07-24T21:21:49.100-07:00,0
2013-07-24T21:34:48.900-07:00,0
2013-07-24T21:34:49.000-07:00,1
2013-07-24T21:34:49.100-07:00,0
2013-07-24T21:46:18.900-07:00,0
2013-07-24T21:46:19.000-07:00,1
2013-07-24T21:46:19.100-07:00,0
2013-07-24T22:38:57.900-07:00,0
2013-07-24T22:38:58.000-07:00,1
2013-07-24T22:38:58.100-07:00,0
2013-07-24T22:49:10.900-07:00,0
2013-07-24T22:49:11.000-07:00,1
2013-07-24T22:49:11.100-07:00,0
2013-07-24T23:09:04.900-07:00,0
2013-07-24T23:09:05.000-07:00,1
2013-07-24T23:09:05.100-07:00,0
2013-07-24T23:15:43.900-07:00,0
2013-07-24T23:15:44.000-07:00,1
2013-07-24T23:15:44.100-07:00,0
